IP, IX_country, MM_country, IP_country, IP2_country, IX_city, MM_city, IP_city, IP2_city, IX_lat, MM_lat, IP_lat, ip2_lat, IX_long, MM_long, IP_long, IP2_long, IXMM_distance, IXIP_distance, IXIP2_distance, MMIP_distance, MMIP2_distance, IPIP2_distance, IXMMIPIP2_distance_agreement, IXMMIPIP2_country_agreement
72.52.98.70,US,US,US,US,Seattle,Smithfield,Seattle,Fremont,47.61,41.8403,47.6062,37.51798,-122.33,-111.8528,-122.3321,-121.92949,11.960817611267,0.0043416586692163,10.099964155407,11.960824858679,10.964585333632,10.096250669456,1,1
72.52.83.10,US,US,US,US,Seattle,San Leandro,Los Angeles,Phoenix,47.61,37.722,34.0559,33.44838,-122.33,-122.1643,-118.2666,-112.07404,9.8893882768349,14.150082910358,17.48531373885,5.3509209020504,10.957973114221,6.2222889601818,1,1
64.62.194.165,US,US,US,US,Seattle,,Sacramento,Berkeley,47.61,37.751,38.5816,37.867416,-122.33,-97.822,-121.4944,-122.25966,26.416698222904,9.0669859335945,9.7428379188333,23.686967263033,24.4379372894,1.0467481327693,0,1
184.105.41.69,US,US,US,US,Dallas,Woodbine,Woodbine,Neola,32.78,41.7373,41.7383,41.45208,-96.8,-95.7008,-95.7028,-95.61773,9.0244924472238,9.0252416438564,8.7522987768529,0.0022360679774978,0.29707082202734,0.29859469737422,1,1
184.105.213.53,US,US,US,US,Dallas,,Dallas,Fremont,32.78,37.751,32.7831,37.51798,-96.8,-97.822,-96.8067,-121.92949,5.0749704432637,0.0073824115301236,25.572245152518,5.0705881808721,24.108616144866,25.565086856854,1,1
206.162.134.13,CA,CA,CA,CA,,Longueuil,Val-d'Or,Rouyn-Noranda,43.6425,45.5185,48.0974,48.23985,-79.3872,-73.5043,-77.7974,-79.02878,6.1747784097893,4.730073789065,4.6113004585366,5.008136661474,6.1583784467098,1.2395921534521,1,1
64.86.79.77,US,US,US,US,Chicago,,Chicago,Dallas,41.853102,37.751,41.85,32.78306,-87.618817,-97.822,-87.65,-96.80667,10.996917029327,0.031336909435997,12.910550128921,10.966831128453,5.0706333778434,12.886194413111,1,1
199.212.164.42,CA,CA,CA,CA,Vancouver,,Vancouver,Toronto,49.25,43.6319,49.2497,43.645664,-123.1,-79.3716,-123.1193,-79.387695,44.087821608353,0.019302331465397,44.070105405069,44.106926124249,0.021177741168492,44.08921064575,0,1
52.93.3.35,US,US,US,US,Ashburn,Ashburn,Virginia Beach,Ashburn,39.0481,39.0481,36.7754,39.04372,-77.4728,-77.4728,-75.9633,-77.48749,0,2.7283246764269,0.015329073683677,2.7283246764269,0.015329073683677,2.7328429846041,1,1
66.110.59.8,US,US,US,US,Los Angeles,,Los Angeles,Los Angeles,34.05,37.751,34.0522,34.052986,-118.25,-97.822,-118.2437,-118.26369,20.760553581251,0.006673080248278,0.014011862688448,20.753962328433,20.773492667346,0.020005446658341,1,1
66.163.69.53,CA,CA,CA,CA,Vancouver,Vancouver,Vancouver,Vancouver,49.25,49.282,49.2497,49.24966,-123.1,-123.1103,-123.1193,-123.11934,0.03361681127055,0.019302331465397,0.01934298839373,0.033530433936947,0.033579714114326,5.6568542492782E-5,1,1
205.233.111.84,CA,CA,CA,CA,Calgary,,Chestermere,Calgary,51.05,43.6319,51.0708,51.049446,-114.06,-79.3716,-113.6931,-114.07002,35.472712078019,0.36748911548507,0.010035303483201,35.118408213642,35.482394777671,0.3775244094307,0,1
154.54.39.149,GB,US,US,US,Holborn,,Washington,Washington,51.51,37.751,38.9014,38.901566,-0.13,-97.822,-77.0504,-77.05078,98.656155129825,77.946935347838,77.947283491734,20.803432089922,20.803061851775,0.00041467577696955,0,0
64.230.132.230,CA,CA,CA,CA,Ottawa,,Ottawa,Toronto,45.42,43.6319,45.4112,43.70011,-75.7,-79.3716,-75.6981,-79.4163,4.0838643672385,0.0090027773492427,4.0949856290468,4.0817288910461,0.081551787840615,4.0930233603169,1,1
64.230.239.205,CA,CA,CA,CA,Kitchener,,Kitchener,Kitchener,43.45,43.6319,43.4254,43.42537,-80.48,-79.3716,-80.5112,-80.5112,1.1232266779239,0.039731599514742,0.039750181131663,1.1581581973116,1.158163546698,3.0000000002417E-5,1,1
67.69.246.109,CA,CA,CA,CA,Montreal,Toronto,Montréal,Toronto,45.51,43.6456,45.5088,43.70011,-73.55,-79.4569,-73.5878,-79.4163,6.1941468314854,0.037819042822371,6.139151203717,6.1577470758387,0.067968375734601,6.1026856191434,1,1
96.1.252.18,CA,CA,CA,CA,,,Burnaby,Burnaby,43.6425,43.6319,49.2302,49.232426,-79.3872,-79.3716,-122.9952,-123.02326,0.018860540819397,43.964531787453,43.992647169829,43.981353319901,44.00946843842,0.028148155818806,0,1
209.148.230.9,CA,CA,CA,CA,,,Brampton,Brampton,43.6425,43.6319,43.7196,43.702347,-79.3872,-79.3716,-79.6854,-79.71155,0.018860540819397,0.30800592526768,0.32982508380807,0.32582469212753,0.3471725540837,0.031328717002136,1,1
206.223.119.66,US,US,US,US,Chicago,,Dallas,Chicago,41.88,37.751,32.8252,41.85003,-87.63,-97.822,-96.8388,-87.65005,10.996613342298,12.914774503645,0.036058333294819,5.0229660440819,10.966795965249,12.879467500305,1,1
66.163.68.42,US,CA,CA,CA,Seattle,Vancouver,Vancouver,Calgary,47.61,49.282,49.2497,51.050743,-122.33,-123.1103,-123.1193,-114.07595,1.8451157389172,1.8197831134506,8.9424858845038,0.033530433936947,9.2058639856642,9.22095087886,1,0
52.93.25.146,US,US,US,US,Seattle,,Ashburn,Seattle,47.6344,37.751,39.0437,47.6275,-122.3422,-97.822,-77.4875,-122.3462,26.437129261703,45.669948966251,0.0079755877526329,20.375548177656,26.438260871131,45.672580265735,0,1
184.150.187.62,,CA,CA,CA,,,Toronto,Vancouver,0,43.6319,43.7001,49.24966,0,-79.3716,-79.4163,-123.11934,9999,9999,9999,0.081543424014449,44.106960703785,44.053981902153,0,0
54.239.108.170,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.7754,39.04372,-97,-77.4728,-75.9633,-77.48749,19.555307551915,21.072313400526,19.540404241942,2.7283246764269,0.015329073683677,2.7328429846041,1,1
54.239.111.9,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.7754,39.04372,-97,-77.4728,-75.9633,-77.48749,19.555307551915,21.072313400526,19.540404241942,2.7283246764269,0.015329073683677,2.7328429846041,1,1
64.125.31.171,US,US,US,US,Louisville,,Atlanta,Chicago,39.9469,37.751,33.749,41.85003,-105.2142,-97.822,-84.388,-87.65005,7.7114588535503,21.728887934038,17.666954152298,14.017430577677,10.966795965249,8.7331355917219,1,1
216.66.88.182,US,US,AE,US,Fremont,,Dubai,Fremont,37.5497,37.751,25.0772,37.51798,-121.9621,-97.822,55.3093,-121.92949,24.140939287857,177.70962977343,0.045492532354227,153.65487381183,24.108616144866,177.67487635474,0,0
96.34.2.215,US,US,US,US,Ashburn,Ashburn,Allendale,Riverside,39.0481,39.0481,42.9723,33.95335,-77.4728,-77.4728,-85.9536,-117.39616,0,9.3446944455129,40.247125999903,9.3446944455129,40.247125999903,32.710488202656,1,1
66.46.134.74,CA,CA,CA,CA,,,Toronto,Toronto,43.6425,43.6319,43.7001,43.645664,-79.3872,-79.3716,-79.4163,-79.387695,0.018860540819397,0.06453347968303,0.0032024866900543,0.081543424014449,0.021177741168492,0.061494098261549,1,1
64.230.142.226,CA,CA,CA,CA,Montreal,,Montréal,Montreal,45.51,43.6319,45.5088,45.50884,-73.55,-79.3716,-73.5878,-73.58781,6.1170488121316,0.037819042822371,0.037827790049123,6.0807150936382,6.0807179286413,4.1231056255477E-5,1,1
154.24.14.202,US,US,US,US,Boston,,Washington,Atlanta,42.36,37.751,38.9014,33.749,-71.06,-97.822,-77.0504,-84.38798,27.155985067753,6.9171385789212,15.867714765536,20.803432089922,14.017449745243,8.9658968327993,0,1
64.125.31.209,US,US,GB,US,Washington,,London,Chicago,38.9,37.751,51.5085,41.85003,-77.04,-97.822,-0.1257,-87.65005,20.813738852018,77.940899512002,11.012530953573,98.660203932183,10.966795965249,88.055652207359,0,0
10.80.0.9,,,,- ,,,,-,0,,,0,0,,,0,9999,9999,9999,9999,9999,9999,0,0
192.168.2.2,,,,- ,,,,-,0,,,0,0,,,0,9999,9999,9999,9999,9999,9999,0,0
64.230.77.206,CA,CA,CA,CA,Calgary,,Calgary,Calgary,51.05,43.6319,51.0501,51.05011,-114.06,-79.3716,-114.0853,-114.08529,35.472712078019,0.025300197627688,0.025290239223857,35.497473979566,35.497466290148,1.4142135623196E-5,0,1
195.219.194.13,NL,,GB,NL,Amsterdam,,London,Amsterdam,52.303106,47,51.5085,52.37403,4.937957,8,-0.1257,4.88969,6.1236460202305,5.1256239531285,0.085789958998706,9.2926623063576,6.2092050004006,5.0895264055706,1,0
66.198.154.126,US,US,US,US,Sterling,,Ashburn,Ashburn,39.014693,37.751,39.0437,39.03408,-77.457883,-97.822,-77.4875,-77.4885,20.403288489553,0.041455671964161,0.036238880473884,20.375548177656,20.373942096129,0.0096718353997561,1,1
184.150.180.121,,CA,CA,CA,,,Toronto,Toronto,0,43.6319,43.7001,43.70011,0,-79.3716,-79.4163,-79.4163,9999,9999,9999,0.081543424014449,0.081551787840615,1.0000000003174E-5,0,0
10.202.115.4,,,,- ,,,,-,0,,,0,0,,,0,9999,9999,9999,9999,9999,9999,0,0
119.63.136.166,PK,PK,PK,PK,Karachi,,Karachi,Karachi,24.9056,30,24.8608,24.9056,67.0822,70,67.0104,67.0822,5.8708149519466,0.084630254637448,0,5.9455096333283,5.8708149519466,0.084630254637448,1,1
142.166.181.113,CA,CA,CA,CA,Halifax,Fredericton,Halifax,Saint John,44.67,45.8122,44.6464,45.285366,-63.61,-66.6784,-63.5729,-66.04683,3.2740952032584,0.043970103479526,2.5133276274406,3.3171101715198,0.82245652070854,2.5551139297605,1,1
54.239.108.68,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.7754,39.04372,-97,-77.4728,-75.9633,-77.48749,19.555307551915,21.072313400526,19.540404241942,2.7283246764269,0.015329073683677,2.7328429846041,1,1
54.239.108.61,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.7754,39.04372,-97,-77.4728,-75.9633,-77.48749,19.555307551915,21.072313400526,19.540404241942,2.7283246764269,0.015329073683677,2.7328429846041,1,1
154.54.5.65,US,US,US,US,Washington,,Washington,Washington,38.9,37.751,38.9014,38.901566,-77.04,-97.822,-77.0504,-77.05078,20.813738852018,0.010493807697866,0.01089315179367,20.803432089922,20.803061851775,0.00041467577696955,1,1
72.1.194.100,CA,CA,CA,CA,Ottawa,Ottawa,Ottawa,Ottawa,45.4166,45.3218,45.4112,45.324577,-75.6904,-75.7398,-75.6981,-76.03453,0.10689901776911,0.009404786015642,0.35622140506854,0.098647098284745,0.29474308241077,0.34740277636917,1,1
63.243.128.28,US,US,US,US,New York,,New York City,New York City,40.717855,37.751,40.7143,40.73967,-74.008879,-97.822,-74.006,-74.00076,23.997228180598,0.0045745673019369,0.02327686374922,23.999645890929,24.007990826108,0.025905491695773,1,1
216.113.126.177,CA,CA,CA,CA,Montreal,,Montréal,Montreal,45.5,43.6319,45.5088,45.551563,-73.5833,-79.3716,-73.5878,-73.544685,6.0822869465358,0.009883825170453,0.064419416281115,6.0807150936382,6.1349852852956,0.060725426256224,1,1
209.51.163.81,US,US,US,US,Miami,,Miami,New York City,25.79,37.751,25.7743,40.73931,-80.22,-97.822,-80.1937,-73.98408,21.281351578319,0.030629724125423,16.197795150035,21.311928673398,24.024496385616,16.202188273332,1,1
54.239.109.16,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.7754,39.04372,-97,-77.4728,-75.9633,-77.48749,19.555307551915,21.072313400526,19.540404241942,2.7283246764269,0.015329073683677,2.7328429846041,1,1
63.243.152.105,US,US,US,US,Miami,Hollywood,Miami,Miami,25.79,26.0162,25.7743,25.78629,-80.22,-80.1955,-80.1937,-80.18983,0.22752294389798,0.030629724125423,0.030397253165375,0.24190669688952,0.22997990564395,0.012599087268531,1,1
64.230.106.101,CA,CA,CA,CA,,,Toronto,Toronto,43.6425,43.6319,43.7001,43.70011,-79.3872,-79.3716,-79.4163,-79.4163,0.018860540819397,0.06453347968303,0.064542405440148,0.081543424014449,0.081551787840615,1.0000000003174E-5,1,1
64.124.196.213,US,US,US,US,Sterling,,Washington,Dulles,39.04,37.751,38.8951,38.951668,-77.49,-97.822,-77.0364,-77.44806,20.372818778952,0.47618165651356,0.097782952624678,20.817063485756,20.409287953523,0.41552845176233,1,1
64.230.144.53,CA,CA,CA,CA,Calgary,,Calgary,Ottawa,51.05,43.6319,51.0501,45.40242,-114.06,-79.3716,-114.0853,-75.65395,35.472712078019,0.025300197627688,38.81906537333,35.497473979566,4.117725414947,38.844110907638,0,1
64.125.31.42,US,US,US,US,Sterling,,San Francisco,Chicago,39.04,37.751,37.7749,41.85003,-77.49,-97.822,-122.4194,-87.65005,20.372818778952,44.947207503581,10.541483984876,24.597411611184,10.966795965249,35.007347570751,0,1
154.54.0.234,US,US,US,US,Houston,,Washington,Washington,29.76,37.751,38.9014,38.901566,-95.38,-97.822,-77.0504,-77.05078,8.3558030733138,20.4826616952,20.482395727569,20.803432089922,20.803061851775,0.00041467577696955,1,1
206.223.123.177,US,US,US,US,Los Angeles,,Los Angeles,Los Angeles,34.05,37.751,34.0522,34.05223,-118.25,-97.822,-118.2437,-118.24368,20.760553581251,0.006673080248278,0.0067018877937525,20.753962328433,20.753937301999,3.6055512760172E-5,1,1
206.108.34.75,CA,CA,CA,CA,Toronto,,Toronto,Toronto,43.644671,43.6319,43.6404,43.649242,-79.384241,-79.3716,-79.3995,-79.39096,0.017969232649172,0.01584545745632,0.0081264384572849,0.029166076184501,0.025991432511507,0.012292785038386,1,1
66.163.72.129,CA,CA,CA,CA,Kelowna,Winnipeg,Vancouver,Nanaimo,49.75,49.8179,49.2497,49.16634,-119.72,-97.1535,-123.1193,-123.93601,22.56660215141,3.4359191754173,4.2562188989407,25.972016111192,26.790434343879,0.82095317387778,0,1
154.54.25.173,US,US,US,US,New York,,Washington,Washington,40.72,37.751,38.9014,38.901566,-74,-97.822,-77.0504,-77.05078,24.006304276169,3.5513724276679,3.5516138332814,20.803432089922,20.803061851775,0.00041467577696955,1,1
10.51.24.41,,,,- ,,,,-,0,,,0,0,,,0,9999,9999,9999,9999,9999,9999,0,0
154.54.44.137,CA,US,US,US,Montreal,,Washington,Washington,45.51,37.751,38.9014,38.901566,-73.55,-97.822,-77.0504,-77.05078,25.481994917981,7.4783951567164,7.4784263412001,20.803432089922,20.803061851775,0.00041467577696955,0,0
64.230.147.166,US,CA,US,CA,Chicago,,Chicago,Toronto,41.88,43.6319,41.85,43.70011,-87.63,-79.3716,-87.65,-79.4163,8.4421753221548,0.036055512754647,8.4129464578173,8.4680029623283,0.081551787840615,8.4390001008473,1,0
64.230.56.116,CA,CA,CA,CA,Ottawa,,Ottawa,Toronto,45.42,43.6319,45.4112,43.70011,-75.7,-79.3716,-75.6981,-79.4163,4.0838643672385,0.0090027773492427,4.0949856290468,4.0817288910461,0.081551787840615,4.0930233603169,1,1
154.24.43.14,US,US,US,US,Atlanta,,Washington,Washington,33.76,37.751,38.9014,38.901566,-84.39,-97.822,-77.0504,-77.05078,14.012376850485,8.9612344082721,8.9610184209584,20.803432089922,20.803061851775,0.00041467577696955,1,1
54.240.243.128,US,US,US,US,,,Seattle,Seattle,38,37.751,47.6114,47.6275,-97,-97.822,-122.3305,-122.3462,0.85888590627627,27.092678719721,27.113070845812,26.417684614856,26.438260871131,0.02248777445635,0,1
52.93.24.224,US,US,US,US,Seattle,,Ashburn,Seattle,47.6344,37.751,39.0437,47.6275,-122.3422,-97.822,-77.4875,-122.3462,26.437129261703,45.669948966251,0.0079755877526329,20.375548177656,26.438260871131,45.672580265735,0,1
65.39.154.140,US,CA,CA,CA,New York,Montreal,Montréal,Montreal,40.6888,45.4995,45.5088,45.50884,-74.0203,-73.5848,-73.5878,-73.58781,4.8303721119599,4.839365273463,4.8394042197051,0.0097718984849445,0.0098130372464417,4.1231056255477E-5,1,0
52.93.24.221,US,US,US,US,Seattle,,Ashburn,Seattle,47.6344,37.751,39.0437,47.6275,-122.3422,-97.822,-77.4875,-122.3462,26.437129261703,45.669948966251,0.0079755877526329,20.375548177656,26.438260871131,45.672580265735,0,1
180.87.15.26,AP,SG,US,SG,,,Los Angeles,Singapore,35,1.3667,34.0522,1.28967,105,103.8,-118.2437,103.85007,33.654700546729,223.24571197344,33.7299375587,224.43650910656,0.09187287847891,224.49727402535,0,0
54.239.108.133,US,US,US,US,,Ashburn,Virginia Beach,Ashburn,38,39.0481,36.7754,39.04372,-97,-77.4728,-75.9633,-77.48749,19.555307551915,21.072313400526,19.540404241942,2.7283246764269,0.015329073683677,2.7328429846041,1,1
64.230.51.22,CA,CA,CA,CA,,,Toronto,Toronto,43.6425,43.6319,43.7001,43.70011,-79.3872,-79.3716,-79.4163,-79.4163,0.018860540819397,0.06453347968303,0.064542405440148,0.081543424014449,0.081551787840615,1.0000000003174E-5,1,1
64.230.100.101,CA,CA,CA,CA,,,Greater Sudbury,Greater Sudbury,43.6425,43.6319,46.49,46.49,-79.3872,-79.3716,-80.99,-80.99001,0.018860540819397,3.2676021927401,3.2676070978776,3.2845021190433,3.2845070464379,1.0000000003174E-5,1,1
64.230.97.148,CA,CA,CA,CA,,,Toronto,Toronto,43.6425,43.6319,43.7001,43.70011,-79.3872,-79.3716,-79.4163,-79.4163,0.018860540819397,0.06453347968303,0.064542405440148,0.081543424014449,0.081551787840615,1.0000000003174E-5,1,1
64.230.97.150,CA,CA,CA,CA,,,Toronto,Toronto,43.6425,43.6319,43.7001,43.70011,-79.3872,-79.3716,-79.4163,-79.4163,0.018860540819397,0.06453347968303,0.064542405440148,0.081543424014449,0.081551787840615,1.0000000003174E-5,1,1
206.126.237.33,US,US,US,US,Chicago,,Ashburn,Redwood City,41.8849,37.751,39.0853,37.53244,-87.6238,-97.822,-77.6452,-122.24883,11.004199764181,10.363890105554,34.897515822083,20.220870770815,24.42780776743,44.630652956869,1,1
64.86.123.70,US,US,US,US,Herndon,Miami,Seattle,Seattle,38.9266,25.7806,47.6062,47.6157,-77.3936,-80.1826,-122.3321,-122.3445,13.438595053055,45.769031434038,45.783008525216,47.465115249096,47.480494980781,0.015620819440731,0,1
52.93.12.67,US,US,US,US,Boardman,,Ashburn,Seattle,45.8696,37.751,39.0437,47.6275,-119.688,-97.822,-77.4875,-122.3462,23.324528333066,42.748977894916,3.1868855721535,20.375548177656,26.438260871131,45.672580265735,0,1
72.52.92.14,US,DE,DE,US,Fremont,Frankfurt am Main,Frankfurt am Main,Fremont,37.5155,50.1188,50.1137,37.51798,-121.896,8.6843,8.7119,-121.92949,131.18711033855,131.21409293841,0.033581698884959,0.028067240690883,131.22020729612,131.24719023069,0,0
154.54.13.81,US,US,US,US,New York,,Washington,Atlanta,40.72,37.751,38.9014,33.749,-74,-97.822,-77.0504,-84.38798,24.006304276169,3.5513724276679,12.510194622003,20.803432089922,14.017449745243,8.9658968327993,1,1
89.149.180.38,FR,FR,US,DE,Robert,Longeville-en-Barrois,San Jose,Isenburg,45.4333,48.7424,37.3394,50.48333,2.05,5.2091,-121.895,7.6,4.5749377722544,124.20899420819,7.5036859609728,127.6145785003,2.957573342269,130.16035464321,0,0
199.27.73.160,US,US,US,US,San Francisco,Kent,San Francisco,San Francisco,37.7697,47.3864,37.7621,37.7757,-122.3933,-122.1874,-122.3971,-122.3952,9.6189039760255,0.0084970583145016,0.0062936475910259,9.6265842633823,9.6129462356761,0.013732079230767,1,1
66.163.75.218,CA,CA,CA,CA,Edmonton,Winnipeg,Vancouver,Calgary,53.57,49.8179,49.2497,51.050743,-113.52,-97.1535,-123.1193,-114.07595,16.791086226329,10.526706635031,2.5798713600777,25.972016111192,16.967298425652,9.22095087886,0,1
209.148.229.230,CA,CA,CA,CA,Richmond,,Brampton,Brampton,49.1667,43.6319,43.7196,43.702347,-122.967,-79.3716,-79.6854,-79.71155,43.945340051022,43.623019118007,43.599232887874,0.32582469212753,0.3471725540837,0.031328717002136,0,1
216.66.77.218,US,US,US,US,Fremont,Bloomingdale,Minneapolis,Chicago,37.5155,40.3742,44.98,41.85003,-121.896,-80.8072,-93.2638,-87.65005,41.188125122783,29.589214877891,34.519172089194,13.280823664216,7.00019073393,6.4273556975945,0,1
10.250.34.1,,,,- ,,,,-,0,,,0,0,,,0,9999,9999,9999,9999,9999,9999,0,0
75.154.223.209,CA,CA,CA,CA,Vancouver,,Burnaby,Burnaby,49.25,43.6319,49.2302,49.232426,-123.133,-79.3716,-122.9952,-123.02326,44.120552779515,0.139215229052,0.11113826108051,43.981353319901,44.00946843842,0.028148155818806,0,1
72.1.219.228,CA,CA,CA,CA,Ottawa,Ottawa,Ottawa,Ottawa,45.3548,45.4446,45.4112,45.324577,-75.5773,-75.6385,-75.6981,-76.03453,0.10867143138839,0.13331766574615,0.45822778465411,0.068320714281983,0.41381793270593,0.34740277636917,1,1
64.125.12.113,US,US,FR,US,Louisville,,Paris,Dulles,39.9469,37.751,48.8534,38.951668,-105.2142,-97.822,2.3488,-77.44806,7.7114588535503,107.93111095162,27.783970508792,100.7841875415,20.409287953523,80.408850025724,0,0
64.125.29.4,US,US,FR,US,Louisville,,Paris,New York City,39.9469,37.751,48.8534,40.71427,-105.2142,-97.822,2.3488,-74.00597,7.7114588535503,107.93111095162,31.21766289218,100.7841875415,23.999671957212,76.787344913793,0,0
64.125.29.84,US,US,FR,US,Louisville,,Paris,New York City,39.9469,37.751,48.8534,40.71427,-105.2142,-97.822,2.3488,-74.00597,7.7114588535503,107.93111095162,31.21766289218,100.7841875415,23.999671957212,76.787344913793,0,0
149.6.144.226,GB,GB,PT,PT,London,Islington,Lisbon,Lisbon,51.5,51.536,38.7167,38.71667,-0.1167,-0.0925,-9.1333,-9.13333,0.04337787454452,15.643268023338,15.643309830269,15.686634984279,15.686676790761,4.2426406873355E-5,1,0
206.223.116.43,US,US,US,US,San Mateo,,San Jose,San Jose,37.555,37.751,37.4022,37.33939,-122.269,-97.822,-121.847,-121.89496,24.447785687051,0.44881158630322,0.4317332436818,24.027531842451,24.076478686754,0.079026942873935,1,1
154.54.42.9,US,US,US,US,Chicago,,Washington,Washington,41.88,37.751,38.9014,38.901566,-87.63,-97.822,-77.0504,-77.05078,10.996613342298,10.990905063733,10.990494297381,20.803432089922,20.803061851775,0.00041467577696955,1,1
67.69.199.110,CA,CA,CA,CA,Vancouver,Windsor,Toronto,Montreal,49.25,42.3028,43.7001,45.50884,-123.1,-83.0345,-79.4163,-73.58781,40.663348092478,44.034838885819,49.653330570483,3.8786361688098,9.9759031890701,6.1026908874447,0,1
64.125.29.93,US,US,US,US,Louisville,,Cleveland,New York City,39.9469,37.751,41.4995,40.71427,-105.2142,-97.822,-81.6954,-74.00597,7.7114588535503,23.569991943147,31.21766289218,16.556523783995,23.999671957212,7.7294191164537,1,1
206.223.116.177,US,US,US,US,San Mateo,,San Jose,San Jose,37.555,37.751,37.4022,37.33939,-122.269,-97.822,-121.847,-121.89496,24.447785687051,0.44881158630322,0.4317332436818,24.027531842451,24.076478686754,0.079026942873935,1,1
184.69.40.230,,CA,CA,CA,,Winnipeg,Moose Jaw,Moose Jaw,0,49.9411,50.4001,50.40005,0,-97.0578,-105.5345,-105.53445,9999,9999,9999,8.4891179689058,8.4890653387166,7.0710678110954E-5,0,0
130.117.51.198,US,US,US,US,Atlanta,,Washington,New York City,33.76,37.751,38.9014,40.71427,-84.39,-97.822,-77.0504,-74.00597,14.012376850485,8.9612344082721,12.497597780126,20.803432089922,23.999671957212,3.5433108333591,1,1
